SampleID	CancerType	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE
TCGA.FD.A5C0.01A.11R.A28M.07	BLCA	0.0140464383303908	0.0682095055713583	0.0230380054965584	0.158945260057597	0	0	0	0.0707932740554134	0.0131801483372498	0	0.025737258327205	0	0.0922925203345165	0	0.0204395450132224	0.345945388042266	0.00410767049286541	0.0387808295421619	0	0.118446508738023	0.00603764766117129	0	0.044	0.168192214640046	1.01411941582892
TCGA.FD.A5C1.01A.11R.A28M.07	BLCA	0.011290730063716	0.00227249287032894	0.0441138585785158	0.157583577686258	0	0.0651902273079756	0.0196383291378242	0.104204579947426	0.0181885121983927	0	0.00747650607119918	0.0241510400411054	0.0173127563902755	0	0.0830315018067311	0.312312541505635	0.0148448106714377	0.0594428822265291	0	0.0448863267594433	0	0.0140593267372069	0.09	0.121323845217567	1.03642873140995
TCGA.K4.A5RI.01A.11R.A28M.07	BLCA	0	0.0189047668098594	0.0170714100794996	0.00568898598145761	0	0.0704386885714271	0	0.0890844670801027	0	0	0.0768115943160955	0.0632462309526364	0.0711364581281062	0	0	0.188323613985141	0.137775137691091	0.0287640915266549	0.232754554877929	0	0	0	0.044	0.170194223472831	1.00981895633416
TCGA.FD.A5BZ.01A.11R.A28M.07	BLCA	0.00447786599053288	0.0299136217989897	0.0636786041192296	0.0425908814992618	0	0	0	0.0468795530610064	0.0373727804197886	0	0.0173241989961185	0.00202206857346842	0	0.362685356203403	0.0360014135607622	0.235903552906178	0.00147998984824013	0	0.119670113023021	0	0	0	0.09	0.12174273580075	1.05898299584956
TCGA.CF.A5UA.01A.11R.A28M.07	BLCA	0	0.156660666599815	0.0204571170713378	0.108889599486898	0	0	0	0.150227973954231	0.0467115469503894	0	0.0101017168317616	0.0293281142201278	0.0154899137808454	0.1063703433375	0	0.275836541950406	0.0715023553223387	0	0.00842411049434922	0	0	0	0.078	0.134389483409977	1.03215229820807
TCGA.E7.A5KE.01A.11R.A28M.07	BLCA	0	0.105059420489384	0.0118542740078919	0.000870660459352301	0.440634892404839	0	0	0	0	0.00523309048331736	0.0507645811630695	0	0.0285937457216673	0.0567254038164328	0	0	0	0.199627304306832	0.100636627147214	0	0	0	0.606	-0.00408960530010448	1.10341417696787
TCGA.K4.A5RI.11A.11R.A28M.07	BLCA	0.0525325103698724	0.00726137591012311	0.166611628784552	0.111995465530153	0	0.0760238629388753	0	0.0563625006097023	0.0640730751443049	0	0	0.0253530409940573	0.067828586739893	0	0.0228688026186386	0.229532300022795	0.00469755382552793	0.0329514203405634	0.07509456667727	0	0	0.0068133094936723	0	0.339548490334172	0.943547681959888
TCGA.E7.A5KF.01A.11R.A28M.07	BLCA	0	0.189001928598752	0.0548068602081618	0	0.202203918514505	0	0	0.12085136633307	0	0	0.0443332415190574	0	0.00474329869219874	0	0	0.104427792340306	0	0.155353835805506	0	0.0865870263355968	0	0.0376907316528463	0.678	-0.0101234410958873	1.09109512495662
TCGA.FD.A5BY.01A.31R.A28M.07	BLCA	0	0.0339911321658973	0.0146462704971754	0.0272242383328917	0	0.0225558035354763	0	0.0684181337024602	0.011273054893237	0	0	0.060063720840954	0	0.249416956213788	0.0334152150057545	0.20024826490642	0.0542120171987317	0.0435700647010985	0.179751400184786	0	0	0.0012137278213294	0.01	0.229327917468041	0.994454265955507
TCGA.HQ.A5NE.01A.12R.A28M.07	BLCA	0	0.0311265276413672	0	0.0339452975595874	0	0.157813035791088	0	0.092838561907982	0.0124747489292162	0	0.133040432661393	0	0.0350488834296185	0.0686041604050365	0.015353332568877	0.0565140299646801	0	0.150601139301687	0	0.198684796080026	0.0139550537594411	0	0.172	0.0775590419618429	1.0656791175039
TCGA.HQ.A2OF.01A.11R.A26T.07	BLCA	0	0.0316603539294467	0	0.145418520934899	0.142617892878149	0	0.040599622913747	0	0	0	0.0837586759940045	0	0.0214989424109992	0	0	0.43683613034714	0	0.0192538879553255	0	0.0783559726362889	0	0	0.814	-0.020267751666191	1.09991970424536
TCGA.FD.A43Y.01A.21R.A26T.07	BLCA	0	0.00095833434471068	0.0148582189349181	0.0863210195789181	0	0	0	0.0899277213673231	0.035534981902529	0	0	0.0443396515730817	0.0790853492107132	0.0840753088529298	0.194634871911371	0.15611406408292	0.17274496804846	0.0145824372572587	0.0268230729348667	0	0	0	0.01	0.240530417790375	0.995543258868367
TCGA.FD.A5BR.01A.11R.A26T.07	BLCA	0.165352407006765	0.044229649620902	0.106268525628074	0.056661020778664	0	0.0574642109195773	0	0.142963393810801	0.0724785568788688	0	0	0.00371441813500091	0.0432597479455674	0.0165084900313366	0.00686124386182205	0.199396128671134	0	0.0326329116324335	0.0511685923611476	0	0	0.00104070271790472	0	0.377493545755431	0.928491692497522
TCGA.FD.A5BS.01A.21R.A26T.07	BLCA	0	0.0954676826596287	0.0300895393836086	0.229791367055181	0	0	0.0455460831222705	0.106933651240006	0.0550475922876424	0	3.0097997091957e-05	0.0570359049751124	0.0435269231403495	0.0560616145400665	0.117591974770612	0.101794835137301	0.011424153005404	0	0.0496585806857247	0	0	0	0.044	0.174079361755323	1.0197296930251
TCGA.FJ.A3Z9.01A.11R.A26T.07	BLCA	0	0.0728304115836021	0.0119271104835841	0.0373222880115565	0.224485171318602	0	0	0.235024280555725	0	0	0	0.0549852342857665	0	0.231345909501495	0	0.068304513061144	0	0.0407915750854391	0.0229835061130868	0	0	0	0.236	0.0572825145370087	1.08412893897382
TCGA.FD.A5BT.01A.11R.A26T.07	BLCA	0.004729589967106	0.00912271980755668	0.00579678236965149	0.281697303589541	0	0	0.0316209046020884	0.11145025155509	0.0535460235213134	0	0	0.0865428954383345	0.0432368460211628	0	0.0749670778574096	0.258081585143572	0.0178115776704592	0	0	0.0158291728123684	0	0.00556726964434608	0.106	0.103109641703762	1.060311002013
TCGA.MV.A51V.01A.11R.A26T.07	BLCA	0	0.0120950421087473	0.197452141152582	0.00310304874348616	0.0432447079917518	0.102039598265469	0	0.197354262524713	0	0	0	0	0.0237199081171571	0	0.00376259397869072	0.19605205511075	0	0.0334527217712162	0	0.187723920235437	0	0	0.134	0.0892774863364962	1.06724843850631
TCGA.GC.A4ZW.01A.11R.A26T.07	BLCA	0.0931050403317465	0	0.122263060363749	0.173361028021895	0	0.0734182247761789	0	0.0754411818878454	0	0	0.0350938399194325	0.059114804746988	0.0401447381804057	0.0980171677437212	0.011801499798272	0.171580364027511	0	0.0077213365243491	0.0280866203691088	0	0.0108510933087973	0	0.00600000000000001	0.270342791636925	0.976857555379951
TCGA.K4.A4AC.01A.21R.A26T.07	BLCA	0	0.00943690433514425	0.0127127669333028	0.0678602057061601	0	0.136956465494543	0	0.0450703946454996	0.0125291316576835	0	0.0306002295545456	0.000105531882014457	0.0221705353213685	0.0564232855201115	0.1286878811858	0.446663492525253	0.0203358471439429	0	0.0104473280946313	0	0	0	0.002	0.300147120231698	0.967818109854362
TCGA.HQ.A5ND.01A.11R.A26T.07	BLCA	0	0.0221196801481032	0.00546977063381974	0.239925110361327	0.00899711602113542	0	0.0782345917488228	0.0362334153473214	0	0	0.0989071015712717	0	0.0175009503094396	0.0135325178330676	0.192478777316071	0.114536302705716	0	0.107592709266602	0	0.0644719567373028	0	0	0.144	0.0850113171224301	1.08826552007937
TCGA.K4.A54R.11A.11R.A26T.07	BLCA	0	0.0269716196094486	0.0182441932151061	0.298973951232011	0	0.0485721967769129	0.0973137802570994	0	0	0	0.072581220855688	0	0.0285306276371573	0	0.0028285494914163	0.176789614747012	0	0.0479615164492337	0	0.181232729728914	0	0	0.194	0.0701314926312762	1.07041898972347
TCGA.E7.A4IJ.01A.31R.A26T.07	BLCA	0	0.0384896662007064	0.0437884129418973	0.292549497726638	0	0	0	0.255805188993978	0	0	0.0590603154363773	0.0623148042585497	0.00795803082212163	0.00392797123348018	0.0210762754174496	0.106533712800897	0	0.0915446119130774	0	0.0169515122548271	0	0	0.078	0.135430032844818	1.0625855710208
TCGA.FD.A5BV.01A.11R.A26T.07	BLCA	0.0748048175311135	0.0599400504000496	0	0.152623548564718	0.210738724452831	0	0	0	0.0528408754021422	0	0.0362108498707437	0	0.0185410042537608	0	0.0225157960729593	0.188943088996462	0.00228104898751352	0.0704141882302638	0.103180890626879	0	0.006965116610564	0	0.306	0.0363811664870057	1.06828574297725
TCGA.E7.A541.01A.11R.A26T.07	BLCA	0.000166076794087965	0.0115313550302009	0.0260749853254553	0.373852021483574	0	0	0	0.123027912022963	0.0669337701038644	0	0.0476858558765039	0.0512993445030187	0.0225981374491908	0.00192557296358685	0.0376783623531405	0.175552570703414	0.0333582436119745	0.023254616613075	0.00409905542741144	0	0	0.000962119738538445	0.134	0.0903845428105608	1.08118610010631
TCGA.E7.A4XJ.01A.11R.A26T.07	BLCA	0.00874817536819791	0.177130465159372	0.0357409756818169	0.0758498552296476	0.195435978503902	0	0	0	0.00769168601261593	0	0.0283872175145415	0	0.0258018364277275	0	0	0.209718921478264	0.0282157304387848	0.0823726634583811	0	0.121356716654433	0	0.00354977807231563	0.124	0.097597310098672	1.04219196302472
TCGA.K4.A54R.01A.11R.A26T.07	BLCA	0.00423505257848766	0	0.0175912841021288	0.22873170863379	0	0	0.0555075754464063	0.10995659076871	0	0	0.0717330125908483	0.0438321877262472	0.0177616516769314	0	0.136832180688059	0.288393523652809	0	0.00829947710018713	0	0.0171257550353955	0	0	0	0.349364839776304	0.944742533481686
TCGA.FD.A5BU.01A.31R.A26T.07	BLCA	0.129321759932182	0	0.143156150226145	0.0627769093005229	0	0.0475707771038091	0.00451684524592856	0.0578526337526881	0.0488710134659649	0	0.0444175241698942	0.0295492346266496	0.0265905289816745	0.051828083181146	0.0847575017056678	0.132947622649354	0.0969736089738088	0	0.0328314178203078	0	0	0.0060383888642569	0	0.36153449078056	0.93420450555672
TCGA.FD.A5BX.01A.11R.A26T.07	BLCA	0	0.0419140488506103	0	0.0357614839538351	0	0.005620260382652	0	0.0176289591681734	0	0.0205906276212257	0.00831047021743437	0.0040555072720627	0.0354099311478432	0.156206567681085	0.0170036922049062	0.645560101548188	0.0101490273898109	0	0.000981683094438199	0.000807639467735308	0	0	0	0.562847735810171	0.826758114115027
TCGA.GU.A42P.01A.11R.A23W.07	BLCA	0	0.0422493927699693	0.0313488936895369	0.0148742757327357	0.222977642965812	0.105718993692928	0	0	0	0	0	0.0115981722301348	0.0194774167307418	0.199381682584312	0	0	0	0.205002556299242	0.131379611306798	0	0	0.0159913619977896	0.7	-0.0120021117570353	1.09478991636241
TCGA.FD.A43X.01A.11R.A23W.07	BLCA	0	0.152482458263946	0.0455093591653741	0.0835578176664712	0.179992933371746	0	0	0.107044244914947	0	0	0.064002779593968	0	0.051380331273553	0.0366483633530762	0	0.165140433395881	0	0.0322077974299167	0.0820334815711199	0	0	0	0.132	0.092244115371524	1.0442873587412
TCGA.FD.A43U.01A.11R.A23W.07	BLCA	0.0136679595174446	0.0356227779989647	0.0083594783338141	0.141554962172855	0	0	0.0176726081193057	0.0502807529195397	0.085111531806324	0	0.0112288060859703	0.0100158972833819	0.0800821787085528	0.334826784602923	0.00764835299234858	0.167487059741148	0.00856190943745385	0	0.0278789402799734	0	0	0	0.176	0.0747480713194106	1.07135786443576
TCGA.FD.A43N.01A.11R.A23W.07	BLCA	0.209653640111717	0	0.246364024815799	0.0593492985417331	0.0568222109207465	0	0	0.0230898911246255	0.0194689386087028	0	0.0455229854023731	0	0.0113986183558843	0.0261743130763767	0.0167064465457221	0.155427467760239	0	0.08559289960561	0	0.031685748718522	0	0.012743516411949	0	0.472761520665043	0.884645870872042
TCGA.FD.A43S.01A.21R.A23W.07	BLCA	0.0864687558739446	0.0476280605810158	0.0578854990321689	0.231664940112961	0	0	0	0.185504137220869	0.102447050162815	0	0	0.0676766122012592	0.0186312263450159	0.00116394335239206	0.00705477351656823	0.129991923314729	0	0	0.0638830782862607	0	0	0	0.01	0.237304842048896	1.00360400829484
TCGA.FD.A43P.01A.31R.A23W.07	BLCA	0.0828085463462759	0	0.0253109962149634	0.264391151984362	0	0.00602703552623753	0.00229736023983998	0.143106163617089	0.0994292123637085	0	0	0.0721590166047305	0.0210405152805773	0.0310336854442076	0.132806797710957	0.117274267564841	0	0	0	0.00231525110220976	0	0	0.0679999999999999	0.143115408427181	1.05424654440108
TCGA.GU.A42Q.01A.11R.A23W.07	BLCA	0	0.0744938669628178	0.0351982887542829	0.0281036686140397	0.0081521027081852	0.0481533867248692	0	0.10357143656057	0	0	0.0216406284493914	0.0651769357858593	0	0.497227088334468	0.028917667010044	0.0732507116387294	0.00765059375610308	0	0.00846362470064027	0	0	0	0.088	0.122854255275275	1.07576353638779
TCGA.CF.A5U8.01A.11R.A28M.07	BLCA	0	0.0460514789030179	0.188118080257833	0.190407313836585	0.0949198993363125	0	0	0.147764624370929	0	0	0.0143987194070613	0.0535030999704072	0.00363558952094562	0	0	0.181870523668019	0	0.0428699981564345	0	0	0	0.0364606725724545	0.076	0.138449057906573	1.04974060787227
TCGA.CF.A47X.01A.31R.A23W.07	BLCA	0	0.246515185111513	0.0629389673412524	0.080808244761753	0.092813774398434	0.0766257638060395	0	0.0690982880419541	0	0	0.0293947033872258	0	0	0	0	0.170634194987729	0.0229168608590109	0.1341027589097	0	0.0141512583953881	0	0	0.078	0.134503016609027	1.03828328235529
TCGA.CF.A47V.01A.11R.A23W.07	BLCA	0	0.107375741073618	0.036941220743351	0.158471666038126	0.100415899874203	0	0	0.184048743059924	0.0455205710820085	0	0	0.0216234832208542	0.0458914613432869	0	0.0232558240159349	0.180228958999918	0.00264066634411519	0.0629406955919655	0.0033956370125428	0.0272494316001521	0	0	0.08	0.129233735306498	1.03976923429412
TCGA.CF.A47T.01A.11R.A23W.07	BLCA	0	0.0593794093892818	0.0397552203618763	0.0277441074277134	0.418834805608178	0	0	0.219528152393729	0.00171508671261418	0.0355211538306561	0.0198971381994016	0	0.011918475344867	0.0581081089249571	0.00372722511307564	0.0375932930961186	0.00590339486443754	0.0150573964717471	0.0453170322613471	0	0	0	0.298	0.0388046879596886	1.12028100560142
TCGA.CF.A47S.01A.11R.A23W.07	BLCA	0.00284298890455907	0	0.0403980757105661	0.11644117402994	0.113250059264457	0	0	0.149604908792747	0.126960240494846	0	0	0.0272778009352734	0.0254808473084011	0.00219245543273976	0.162272554896518	0.084498049372036	0.01738114449812	0.097197442243803	0	0.0342022581159936	0	0	0.11	0.10272758980528	1.07508782949722
TCGA.BT.A42E.01A.11R.A23W.07	BLCA	0.0164139610268819	0.018539181608569	0	0.18971225993588	0	0	0.04901899169163	0.0722885003441886	0.144364682259713	0	0.0803234170454287	3.15534112336861e-05	0.0234591070768931	0.0246845937667637	0.16007646912055	0.138925035144707	0.0200811035799755	0.0257480858978776	0	0.0363330580897077	0	0	0.114	0.0999486584373026	1.06479868154714
TCGA.C4.A0EZ.01A.21R.A24X.07	BLCA	0	0.0344883830938463	0.129470961992176	0.100527396706222	0.0387085944745224	0	0	0.161004415183913	0	0	0	0.0307762589249208	0.00963929189166376	0.131748343473069	0.0705590993301202	0.293077254929545	0	0	0	0	0	0	0.092	0.117910330215248	1.04503399141911
TCGA.K4.A3WU.01B.11R.A23N.07	BLCA	0.207320240827084	0.202431401292021	0.0111791693155773	0.107015726670174	0.0565717702073434	0.0385184492211902	0	0.0887163349305343	0.0270064735691127	0	0	0.0110686239166739	0.0169412333758645	0.0362715825296459	0.00996598204352104	0.136393023195025	0	0.0117815421187919	0.0333165853012452	0	0	0.00550186148619567	0	0.476615305867107	0.879028391478732
TCGA.BT.A42C.01A.11R.A23N.07	BLCA	0	0.15611979260678	0.110485820946744	0.0610178747559014	0.0735944785718815	0	0	0.134620478638599	0.0334374376583722	0	0.0219377404622787	0	0.0540007300323242	0	0	0.0533857711994283	0	0.194107603419244	0	0.0760725169164323	0	0.0312197547920145	0	0.33173326818265	0.948941028837776
TCGA.FJ.A3Z7.01A.12R.A23N.07	BLCA	0	0.0934693225782662	0.065356671147496	0.153403843977071	0	0.0805555848877585	0	0.0723880858443248	0	0	0.0957262384581417	0	0.0272711417303253	0.0718454294952726	0.0522704000432054	0.107988348682554	0	0.0346596229288259	0	0.145065310226758	0	0	0.014	0.219128234123519	0.997308714623058
TCGA.GV.A3QK.01B.11R.A23N.07	BLCA	0	0.0534407491224388	0.0343636161701213	0.16890105749071	0	0.0019786488541604	0.00449560186236306	0.108921644069676	0.168492623637499	0	0.00278675311526682	0.02797252927956	0.020335794920348	0.0367851609112421	0.0234267976633561	0.151923772577811	0.0263630998149	0.143848960901577	0.0259631896089701	0	0	0	0.078	0.131767875278211	1.0362849580848
TCGA.DK.A3WW.01A.22R.A23N.07	BLCA	0.00483566947696216	0	0.0176115592526771	0.30274666918596	0	0	0.0697290148158265	0.098838459301845	0.0161837369296306	0	0.0615832070997739	0.0256680813253271	0.00792216694828601	0	0.136810819572002	0.205047057887795	0.00508735023168405	0	0	0.0479362079722309	0	0	0.04	0.189771497525481	1.02553442464383
TCGA.FJ.A3ZF.01A.11R.A23N.07	BLCA	0	0.145902438033443	0.0361132683091502	0.140010211970183	0.299938796491249	0	0	0.000186302022312993	0.0155179738915746	0	0.0559624392968773	0	0.0547043866238773	0	0	0.0993382998394097	0	0.108219611000421	0	0.0441062725215029	0	0	0.044	0.168955383082515	1.02468933499468
TCGA.FJ.A3ZE.01A.11R.A23N.07	BLCA	0	0.166231767978711	0.0247115364286894	0.245635458010734	0.120492751295223	0	0	0.038324433326381	0	0	0	0.0340389429052649	0.0166451736539735	0	0	0.235259738264508	0	0.0861087459218995	0	0.0168878483871904	0	0.015663603827426	0.92	-0.0265273354287447	1.1020825917213
TCGA.GC.A3YS.01A.11R.A23N.07	BLCA	0	0.0447787332789957	0.0140729660047793	0.0402463313039646	0	0.136803818713409	0	0.044845217049529	0.0335733325125053	0	0.0778859812832698	0.0272026989597823	0.0100727378284676	0.0437788236130834	0.00419408349271661	0.328638635181358	0.0664404216161707	0.10013802801318	0	0.0273281911487888	0	0	0.0580000000000001	0.150353836437019	1.02245300639708
TCGA.GV.A40G.01A.11R.A23N.07	BLCA	0	0.0683302710396076	0.0300227521564793	0.121041811650609	0.179666504650968	0	0	0.1240335084793	0	0	0.05225024225318	0.012954425818974	0.167506475483702	0	0	0.11739862698221	0	0.100307985524626	0.00612696860137707	0.00805115194066846	0	0.0123092754182977	0.69	-0.0112294335178706	1.09001075624342
TCGA.GU.A42R.01A.11R.A23N.07	BLCA	0	0.169939217719149	0.0554045240609522	0.148221764237506	0.134760599082804	0	0	0.0525602207176889	0	0	0.0907858187719446	0	0.128662781793913	0	0	0.113785580359641	0	0.0855486792384529	0.020330814017947	0	0	0	0.272	0.0456497898684758	1.06738868238315
TCGA.GV.A40E.01A.12R.A23N.07	BLCA	0	0.0376671780975926	0.0168418433258535	0.183683406042982	0	0	0	0.117708001927016	0	0	0	0.0390871866353767	0.012857646158645	0.0216728244323757	0	0.217088758569017	0	0.188297939079403	0	0.145310135242298	0	0.0197850804894398	0.0620000000000001	0.14716010215437	1.02915856338165
TCGA.CF.A47W.01A.11R.A23W.07	BLCA	0	0.0373535576680424	0.0113346147101283	0.0969044422442662	0.0298245081981845	0.041304789879955	0	0.0365850328265961	0.0558201419071985	0	0.086421885653885	0	0.0688638863744004	0.0565141324014073	0.0213068546513676	0.122907258323797	0.016645525206709	0	0.305339082788444	0	0.0128742871656185	0	0.7	-0.0119674142037641	1.08646663062012
TCGA.CF.A47Y.01A.11R.A23W.07	BLCA	0	0.0505267361580054	0.0960929833785622	0.318692890211265	0.0617148815924563	0	0	0.159840950735322	0	0	0.00521408644765612	0.0223904956400639	0.0452537545851177	0	0.00904248752442019	0.114748943483977	0	0.0199117801247952	0.0957791435844468	0	0	0.000790866533911718	0.112	0.100755268356871	1.0618709606785
TCGA.BT.A42F.01A.11R.A23W.07	BLCA	0.0561079089509467	0	0.105985586681687	0.124899302136476	0	0	0.0315893679864939	0.0939622192863043	0.030844714380441	0	0.0771418649275865	0	0.0278142353400161	0.189940748562502	0.0415578381972602	0.162718273485723	0.00706578712254909	0	0	0.0503721529420134	0	0	0.01	0.235473503519469	0.98921219877227
TCGA.GV.A3QH.01A.11R.A220.07	BLCA	0	0.110764821294098	0	0.0855101330888198	0.0633854648503129	0	0	0.112676560970987	0	0	0	0.0707914353289711	0.0149732448817857	0.0491143221458563	0	0.316614165418009	0	0.176169852021161	0	0	0	0	0.968	-0.0350463065896544	1.10068428949643
TCGA.GV.A3QG.01A.11R.A220.07	BLCA	0.23728262089771	0	0	0.0981256616686594	0	0.0961005984808472	0	0.0701950847261218	0.0446300659061706	0	0	0.0306795373774316	0.0177465558316028	0.140823606278247	0.0795064489241204	0.159020828408434	0	0	0.0258889915006558	0	0	0	0.004	0.278142634198071	0.973826337450511
TCGA.GD.A3OQ.01A.32R.A220.07	BLCA	0.0153927648993097	0	0	0.10560729163933	0	0.0336722359989919	0	0.204487994703544	0	0	0.022945200458727	0	0.0503302056440114	0.131182831061217	0.0240615780309642	0.177872492005318	0.000482708412988551	0.103980962227644	0	0.0656892195116902	0.0404815075372577	0.0238130078690062	0.264	0.0483330251974067	1.06467776821438
TCGA.GV.A3JV.01A.11R.A220.07	BLCA	0.143590065964323	0	0.111875525161472	0.161326727209025	0	0.0221153756970728	0.00429921794079003	0.185201028900812	0.020999004950724	0	0	0.0173497334776443	0.00398497201336881	0	0.0858798017509778	0.180352530517837	0.0307936222328017	0.00339857945973171	0.0288338147234203	0	0	0	0	0.323951420814001	0.954997351538048
